Date,Time,TxBat(V),VSpeed(m/s),Altitude(m),VFR(%),RxBatt(V),RSSI(dB),RX,VFAS(V),Temp 1(°,Current(A),ADC2(V),GPS Alt(m),Temp 2(°,Latitude, Longitude,GPS Speed(km/h),Consumption(mAh),Distance(m),Power(W),CELLS(V),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,
2024-07-20,18:21:11.300,7.44,-1.12,207.44,95,5.81,46,0,24.52,33,0.4,23.07,207.30,-26,50.179618, 8.839460,30.991,339,368,10,4.08,0,0,-1022,0,-501,-331,146,-1024,-646,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:11.570,7.44,-1.30,206.87,95,5.86,48,0,24.52,33,0.7,23.07,208.30,-26,50.179618, 8.839460,30.830,339,368,17,4.08,0,0,-1022,0,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:11.840,7.44,-1.62,206.33,94,5.85,50,0,24.52,33,0.7,23.08,208.30,-26,50.179618, 8.839460,31.780,339,368,17,4.08,0,0,-1022,0,-502,-331,146,-1024,-646,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:12.120,7.44,-2.06,205.49,94,5.84,52,0,24.52,33,0.7,23.08,208.30,-26,50.179618, 8.839460,31.780,339,367,17,4.08,0,0,-1022,0,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:12.410,7.44,-2.46,204.58,95,5.83,52,0,24.52,33,0.7,23.08,208.40,-26,50.179597, 8.839570,32.245,340,374,17,4.08,0,0,-1022,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:12.670,7.44,-3.02,203.53,95,5.82,51,0,24.53,33,0.3,23.11,208.40,-26,50.179597, 8.839570,32.245,340,373,7,4.08,0,0,-1022,0,-502,-331,146,-1024,-646,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:12.940,7.44,-3.53,202.20,95,5.83,50,0,24.53,33,0.3,23.11,208.40,-26,50.179597, 8.839570,33.106,340,372,7,4.08,0,0,-1022,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:13.220,7.44,-4.04,200.95,95,5.77,50,0,24.53,33,0.4,23.11,207.60,-26,50.179597, 8.839570,33.247,340,371,10,4.08,0,0,-1023,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:13.510,7.44,-4.47,199.66,95,5.72,49,0,24.53,33,0.2,23.11,207.60,-26,50.179608, 8.839688,33.247,340,378,5,4.08,0,-1005,-1022,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:13.790,7.44,-4.89,198.13,96,5.73,49,0,24.54,33,0.4,23.11,207.60,-26,50.179608, 8.839688,33.247,340,377,10,4.09,0,-13,-1023,0,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:14.110,7.44,-4.82,197.06,96,5.73,49,0,24.53,33,0.4,23.10,207.60,-26,50.179608, 8.839688,33.688,340,376,10,4.08,0,0,-1022,0,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:14.370,7.44,-4.08,196.96,96,5.73,50,0,24.54,33,0.3,23.08,207.00,-26,50.179633, 8.839795,33.688,340,383,7,4.09,0,0,-1022,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:14.640,7.44,-2.88,197.09,96,5.76,50,0,24.54,33,0.4,23.08,207.00,-26,50.179633, 8.839795,35.769,340,383,10,4.09,0,0,-1023,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:14.900,7.44,-1.74,197.35,96,5.78,50,0,24.54,33,0.5,23.06,207.00,-26,50.179633, 8.839795,35.880,340,383,12,4.09,0,127,-882,-329,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:15.160,7.44,-0.79,197.71,97,5.78,52,0,24.55,33,0.5,23.07,207.00,-26,50.179633, 8.839795,35.880,340,383,12,4.09,0,155,-126,-338,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:15.420,7.45,0.16,198.51,97,5.75,52,0,24.53,33,1.8,23.07,206.20,-26,50.179679, 8.839878,36.967,340,389,44,4.08,0,0,1011,0,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:15.690,7.45,0.88,198.93,97,5.81,51,0,24.53,33,19.8,23.08,206.20,-26,50.179679, 8.839878,36.967,341,389,486,4.08,0,0,1015,198,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:15.970,7.45,1.73,200.62,96,5.82,50,0,24.18,33,82.7,23.08,206.20,-26,50.179679, 8.839878,37.662,346,390,2000,4.03,0,-51,1015,253,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:16.250,7.45,3.39,202.13,96,5.79,50,0,23.97,33,74.9,23.14,204.90,-26,50.179743, 8.839949,37.662,352,394,1795,3.99,0,-136,1015,91,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:16.540,7.44,4.42,204.00,93,5.88,54,0,23.80,33,75.1,23.14,204.90,-26,50.179743, 8.839949,39.508,358,395,1787,3.96,0,0,1015,0,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:16.830,7.44,5.59,206.15,93,5.83,57,0,23.66,33,71.8,23.10,204.90,-26,50.179743, 8.839949,39.508,364,396,1699,3.94,0,107,1014,269,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:17.100,7.44,6.48,208.34,93,5.86,57,0,23.55,33,72.7,23.08,204.90,-26,50.179743, 8.839949,43.699,370,397,1712,3.92,0,25,1014,492,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:17.390,7.44,7.28,210.31,94,5.80,55,0,23.47,33,68.6,23.08,204.90,-26,50.179839, 8.840011,47.972,375,403,1610,3.91,0,183,1015,206,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:17.700,7.45,8.99,214.44,94,5.77,54,0,23.40,33,70.5,23.08,201.80,-26,50.179839, 8.840011,47.972,381,405,1650,3.90,0,239,1015,360,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:17.970,7.44,10.00,217.55,95,5.80,52,0,23.34,33,67.7,23.09,201.80,-26,50.179839, 8.840011,50.535,386,406,1580,3.89,0,331,1015,199,-502,-331,147,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:18.250,7.45,10.00,220.53,95,5.68,50,0,23.30,33,67.0,23.09,201.80,-26,50.179839, 8.840011,50.535,392,408,1561,3.88,0,374,1014,0,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:18.520,7.44,10.00,224.01,95,5.77,49,0,23.26,33,68.1,23.09,198.30,-26,50.179933, 8.840055,57.404,397,413,1584,3.87,0,156,1015,-174,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:18.800,7.44,10.00,227.01,93,5.75,50,0,23.23,33,66.8,23.09,198.30,-26,50.179933, 8.840055,64.047,402,414,1552,3.87,0,153,1014,-194,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:19.110,7.45,10.00,230.39,93,5.84,51,0,23.21,33,63.9,23.09,198.30,-26,50.179933, 8.840055,64.047,408,416,1483,3.86,0,100,1015,-94,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:19.390,7.45,10.00,233.40,95,5.89,52,0,23.19,33,66.0,23.10,193.40,-26,50.180056, 8.840085,64.879,413,421,1531,3.86,0,189,1014,100,-501,-330,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:19.680,7.45,10.00,236.97,95,5.85,51,0,23.16,34,63.1,23.07,193.40,-26,50.180056, 8.840085,64.879,418,423,1461,3.86,0,230,1015,249,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:19.940,7.45,10.00,239.62,95,5.87,52,0,23.15,34,63.1,23.07,193.40,-26,50.180056, 8.840085,59.923,423,425,1461,3.85,0,287,1012,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:20.210,7.45,10.00,243.32,95,5.85,53,0,23.15,34,63.8,23.05,193.40,-26,50.180056, 8.840085,59.347,428,426,1477,3.85,0,442,762,203,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:20.500,7.44,10.00,246.69,95,5.84,53,0,23.21,34,49.0,23.09,193.40,-26,50.180213, 8.840087,59.347,431,430,1137,3.86,0,365,314,371,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:20.760,7.44,10.00,248.07,96,5.82,52,0,23.38,34,10.7,23.09,193.40,-26,50.180213, 8.840087,59.347,433,431,250,3.89,0,0,-54,30,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:21.030,7.45,10.00,249.19,96,5.86,50,0,23.54,34,4.1,23.09,193.40,-26,50.180213, 8.840087,58.002,433,431,97,3.92,0,-54,-208,-54,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:21.290,7.45,8.68,250.33,96,5.73,50,0,23.68,34,2.1,23.12,193.40,-26,50.180365, 8.840087,58.002,434,434,50,3.94,0,0,-428,-160,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:21.570,7.45,7.33,251.35,94,5.78,48,0,23.79,34,0.1,23.12,193.80,-26,50.180365, 8.840064,61.464,434,433,2,3.96,0,152,-1017,-194,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:21.850,7.45,6.41,252.36,94,5.83,48,0,23.89,34,0.0,23.12,193.80,-26,50.180365, 8.840064,61.464,434,434,0,3.98,0,207,-1022,-122,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:22.130,7.45,5.91,253.56,94,5.85,46,0,23.96,34,0.5,23.09,193.80,-26,50.180365, 8.840064,61.464,434,435,12,3.99,0,417,-1022,-52,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:22.390,7.45,5.59,254.74,89,5.85,47,0,24.02,34,0.4,23.11,195.50,-26,50.180506, 8.840012,76.431,434,436,10,4.00,0,473,-1022,0,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:22.650,7.45,5.34,255.94,89,5.82,49,0,24.07,34,0.7,23.11,195.50,-26,50.180506, 8.840012,76.431,434,436,17,4.01,0,413,-1023,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:22.910,7.45,4.90,256.43,90,5.82,47,0,24.07,34,0.7,23.11,195.50,-26,50.180506, 8.840012,80.217,434,436,17,4.01,0,270,-1022,-166,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:23.180,7.45,4.04,256.75,90,5.81,46,0,24.11,34,0.3,23.11,195.50,-26,50.180506, 8.840012,80.217,434,437,7,4.01,74,93,-1023,-243,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:23.460,7.44,2.73,256.48,90,5.81,45,0,24.15,34,0.3,23.11,205.60,-26,50.180686, 8.839856,80.541,434,432,7,4.02,157,-194,-1022,-284,-501,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:23.730,7.45,1.37,255.97,86,5.80,47,0,24.18,34,0.5,23.11,205.60,-26,50.180686, 8.839856,80.541,434,432,12,4.03,0,-165,-1023,-416,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:24.000,7.45,0.28,255.50,86,5.79,46,0,24.20,34,0.2,23.11,205.60,-26,50.180686, 8.839856,94.812,434,431,5,4.03,53,-237,-1023,-10,-501,-331,147,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:24.260,7.45,-0.21,255.29,86,5.76,46,0,24.22,34,0.7,23.08,205.60,-26,50.180686, 8.839856,94.812,434,431,17,4.03,116,0,-1023,0,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:24.520,7.44,-0.41,255.15,86,5.79,45,0,24.24,34,0.7,23.08,219.90,-26,50.180868, 8.839652,97.722,434,425,17,4.04,0,0,-1023,0,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:24.780,7.44,-0.23,255.37,86,5.78,51,0,24.24,34,0.7,23.08,219.90,-26,50.180868, 8.839652,97.738,434,425,17,4.04,119,0,-1023,305,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:25.090,7.45,0.17,255.57,86,5.73,57,0,24.28,34,0.4,23.09,219.90,-26,50.180868, 8.839652,97.738,434,426,10,4.04,311,0,-1023,557,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:25.370,7.44,0.38,255.92,86,5.77,61,0,24.29,34,0.4,23.12,235.60,-26,50.181030, 8.839424,98.463,434,420,10,4.04,332,0,-1022,213,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:25.630,7.44,0.81,256.45,90,5.73,62,0,24.29,34,0.4,23.11,235.60,-26,50.181030, 8.839424,98.463,434,420,10,4.04,304,0,-1022,0,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:25.910,7.45,1.43,257.26,90,5.69,61,0,24.30,34,0.7,23.11,235.60,-26,50.181030, 8.839424,101.444,434,420,17,4.05,143,0,-1023,0,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:26.200,7.44,2.19,258.26,90,5.74,60,0,24.31,34,0.7,23.11,235.60,-26,50.181201, 8.839424,101.444,434,427,17,4.05,0,0,-1022,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:26.480,7.44,2.61,259.02,92,5.77,59,0,24.32,34,0.2,23.11,246.80,-26,50.181201, 8.839206,101.772,434,417,5,4.05,0,0,-1022,0,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:26.740,7.44,2.73,259.68,92,5.69,58,0,24.32,34,0.5,23.11,246.80,-26,50.181201, 8.839206,101.772,434,418,12,4.05,0,0,-1022,0,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:27.000,7.44,2.62,260.12,93,5.80,58,0,24.33,34,0.2,23.08,246.80,-26,50.181201, 8.839206,94.559,434,418,5,4.05,291,-9,-1022,59,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:27.270,7.45,2.37,260.66,93,5.76,58,0,24.34,35,0.5,23.06,252.10,-26,50.181201, 8.839206,89.384,434,419,12,4.05,364,-122,-1022,61,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:27.560,7.44,2.17,260.96,93,5.74,58,0,24.34,35,0.4,23.07,252.10,-26,50.181394, 8.838946,89.384,434,415,10,4.05,417,-89,-1023,-28,-501,-331,147,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:27.820,7.44,1.89,261.23,93,5.77,58,0,24.35,35,0.6,23.07,252.10,-26,50.181394, 8.838946,82.148,434,415,15,4.05,270,-237,-1022,-155,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:28.100,7.44,1.65,261.46,93,5.88,57,0,24.36,35,0.6,23.08,252.10,-26,50.181394, 8.838946,82.148,434,415,15,4.06,59,-280,-1023,-327,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:28.360,7.44,1.39,261.58,93,5.86,55,0,24.36,35,0.6,23.08,255.70,-26,50.181565, 8.838715,82.148,434,414,15,4.06,0,-331,-1022,-329,-501,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:28.630,7.44,1.05,261.57,93,5.73,56,0,24.37,35,0.3,23.08,255.70,-26,50.181565, 8.838715,77.574,434,414,7,4.06,256,-247,-1023,0,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:28.910,7.44,0.60,261.44,93,5.74,56,0,24.37,35,0.6,23.09,255.70,-26,50.181565, 8.838715,76.387,435,413,15,4.06,402,-319,-1022,0,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:29.200,7.44,0.20,261.16,91,5.77,57,0,24.37,35,0.4,23.09,255.70,-26,50.181565, 8.838715,76.387,435,413,10,4.06,320,-98,-1022,0,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:29.470,7.44,-0.33,260.71,91,5.80,56,0,24.37,35,0.6,23.07,253.10,-26,50.181796, 8.838405,79.370,435,413,15,4.06,291,-30,-1022,0,-501,-331,147,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:29.740,7.44,-0.84,260.22,91,5.79,56,0,24.37,35,0.7,23.07,253.10,-26,50.181796, 8.838405,79.954,435,413,17,4.06,249,-423,-1022,0,-501,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:30.030,7.44,-1.24,259.61,92,5.85,55,0,24.38,35,0.7,23.05,253.10,-26,50.181796, 8.838405,79.954,435,413,17,4.06,0,-618,-1023,-27,-501,-331,147,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:30.290,7.44,-1.60,258.97,92,5.85,54,0,24.38,35,0.4,23.06,253.90,-26,50.181895, 8.838263,76.663,435,413,10,4.06,0,-645,-1023,0,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:30.570,7.44,-2.09,258.20,94,5.82,54,0,24.38,35,0.1,23.10,253.90,-26,50.181959, 8.838165,76.663,435,413,2,4.06,0,-71,-1023,0,-502,-330,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:30.850,7.44,-2.46,257.42,94,5.85,53,0,24.38,35,0.4,23.10,253.90,-26,50.181959, 8.838165,74.350,435,412,10,4.06,0,0,-1023,0,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:31.110,7.44,-2.69,256.58,94,5.76,53,0,24.39,35,0.7,23.10,253.90,-26,50.181959, 8.838165,74.350,435,412,17,4.06,0,-424,-1022,0,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:31.370,7.44,-2.78,256.08,93,5.79,53,0,24.38,35,0.5,23.10,256.20,-26,50.181959, 8.838165,66.316,435,412,12,4.06,0,-531,-1023,0,-501,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:31.640,7.43,-2.84,255.28,93,5.82,51,0,24.39,35,0.4,23.10,256.20,-26,50.182046, 8.838010,66.316,435,411,10,4.06,0,-559,-1022,0,-501,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:31.930,7.44,-2.96,254.48,93,5.86,52,0,24.39,35,0.3,23.10,256.20,-26,50.182046, 8.838010,60.482,435,410,7,4.06,0,-538,-1022,0,-502,-331,147,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:32.190,7.43,-3.06,253.75,93,5.87,51,0,24.39,35,0.3,23.10,256.20,-26,50.182046, 8.838010,58.223,435,410,7,4.06,0,0,-1022,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:32.480,7.44,-3.00,253.06,93,5.71,49,0,24.39,35,0.2,23.12,260.70,-26,50.182139, 8.837851,58.223,435,411,5,4.06,0,0,-1023,0,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:32.750,7.44,-2.69,252.60,90,5.80,48,0,24.40,35,0.4,23.12,260.70,-26,50.182139, 8.837851,58.223,435,411,10,4.06,0,0,-1022,0,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:33.030,7.44,-2.43,252.15,90,5.78,49,0,24.40,35,0.4,23.12,260.70,-26,50.182139, 8.837851,53.615,435,411,10,4.06,0,0,-1023,0,-501,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:33.310,7.44,-2.36,251.54,89,5.83,48,0,24.40,35,0.5,23.11,261.80,-26,50.182223, 8.837708,53.615,435,412,12,4.06,0,0,-1023,0,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:33.630,7.43,-2.52,250.68,89,5.82,49,0,24.40,35,0.5,23.16,261.80,-26,50.182223, 8.837708,48.518,435,412,12,4.06,0,0,-1022,0,-502,-331,147,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:33.920,7.43,-2.78,249.64,89,5.79,54,0,24.40,35,0.3,23.16,261.80,-26,50.182223, 8.837708,46.350,435,411,7,4.06,0,0,-1023,0,-502,-331,147,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:34.210,7.43,-3.22,248.57,88,5.82,56,0,24.40,35,0.2,23.14,261.80,-26,50.182314, 8.837602,46.350,435,414,5,4.06,0,0,-1023,0,-501,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:34.490,7.43,-3.76,247.25,88,5.77,56,0,24.40,35,0.2,23.11,261.60,-26,50.182314, 8.837602,45.624,435,413,5,4.06,0,0,-1023,0,-501,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:34.770,7.43,-4.17,246.04,90,5.75,53,0,24.41,35,0.5,23.08,261.60,-26,50.182314, 8.837602,45.151,435,412,12,4.06,0,0,-1023,0,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:35.030,7.43,-4.61,244.58,90,5.73,53,0,24.41,35,0.5,23.08,261.60,-26,50.182314, 8.837602,45.151,435,411,12,4.06,0,-483,-1022,-400,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:35.310,7.43,-5.21,242.99,90,5.79,52,0,24.41,35,0.4,23.09,261.00,-26,50.182314, 8.837602,44.324,435,410,10,4.06,0,-330,-1022,-725,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:35.570,7.43,-5.69,241.31,90,5.76,51,0,24.40,35,0.4,23.09,261.00,-26,50.182424, 8.837514,44.324,435,415,10,4.06,0,0,-1022,0,-501,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:35.840,7.43,-5.66,240.29,90,5.84,51,0,24.41,35,0.2,23.09,261.00,-26,50.182424, 8.837514,45.072,435,414,5,4.06,0,0,-1023,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:36.100,7.43,-5.14,239.48,90,5.74,52,0,24.41,35,0.2,23.09,261.00,-26,50.182424, 8.837514,45.072,435,413,5,4.06,0,0,-1023,391,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:36.360,7.44,-4.54,238.91,92,5.75,52,0,24.42,35,0.7,23.09,258.60,-26,50.182536, 8.837514,47.361,435,422,17,4.07,0,0,-1023,0,-501,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:36.650,7.44,-3.79,238.45,92,5.80,52,0,24.42,35,0.7,23.10,258.60,-26,50.182592, 8.837480,47.361,435,426,17,4.07,0,0,-1022,0,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:36.920,7.43,-3.21,238.06,94,5.79,53,0,24.42,36,0.5,23.10,258.60,-26,50.182592, 8.837480,47.448,435,426,12,4.07,0,10,-1022,0,-502,-331,146,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:37.180,7.43,-2.54,237.99,94,5.79,55,0,24.42,36,0.5,23.10,258.60,-26,50.182592, 8.837480,47.448,435,426,12,4.07,0,307,-1022,0,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:37.440,7.43,-1.77,238.10,94,5.78,56,0,24.43,36,0.4,23.10,255.70,-26,50.182673, 8.837493,46.598,436,433,10,4.07,0,0,-1022,0,-501,-332,147,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:37.710,7.43,-1.12,238.13,95,5.79,58,0,24.43,36,0.3,23.10,255.70,-26,50.182673, 8.837493,46.598,436,433,7,4.07,0,0,-1022,0,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:37.980,7.43,-0.76,238.12,95,5.77,59,0,24.43,36,0.2,23.10,255.70,-26,50.182673, 8.837493,43.322,436,433,5,4.07,0,0,-1022,0,-501,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:38.240,7.43,-0.57,238.07,96,5.79,60,0,24.42,36,0.5,23.10,255.70,-26,50.182739, 8.837562,43.322,436,440,12,4.07,0,0,-1023,-107,-502,-331,147,-1024,-647,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:38.500,7.44,-0.42,238.11,96,5.73,60,0,24.42,36,0.5,23.12,253.70,-26,50.182739, 8.837562,41.825,436,440,12,4.07,0,0,-1023,0,-501,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:38.780,7.44,-0.19,238.21,96,5.81,60,0,24.42,36,0.5,23.12,253.70,-26,50.182739, 8.837562,41.820,436,440,12,4.07,0,0,-1023,-227,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:39.050,7.43,0.04,238.36,97,5.82,61,0,24.43,36,0.6,23.12,253.70,-26,50.182739, 8.837562,41.820,436,440,15,4.07,0,76,-1022,-247,-502,-331,146,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:21:39.330,7.44,0.19,238.49,97,5.78,61,0,24.43,36,0.2,23.11,250.80,-26,50.182792, 8.837562,43.285,436,444,5,4.07,0,256,-1022,0,-501,-331,147,-1024,-648,0,0,0,0,0,1,0,-1,-1,-1,
