Date,Time,TxBat(V),EMPF.,RSSI 2.4 GHz(dB),VFR(%),Empf.Bat.(V),Vario(m/s),Hoehe(m),Hoehengewinn(m),Fluggeschw.(km/h),Entfernung(m),Breitengrad, L–ngengrad,Satelliten,GPS Zeit(),GPS Alt(m),GPS Geschw.(kn),AccX(g),AccY(g),AccZ(g),U-Akku(V),I-Akku(A),mAh-Akku(mAh),U/min(U/min),Temp. FETs(ÄC),Temp. BEC(ÄC),Gasknueppel(%),PWM(%),U-BEC(V),I-BEC(A),mAh-BEC(mAh),GPS Kurs(Ä),ADC2(V),SR,HR,Gas,QR,Drehg. li.,Drehg. re.,SA,SB,SC,SD,SE,SF,LSch.1,LSch.2,LSch.3,LSch.4,LSch.5,LSch.6,
2023-05-04,13:16:18.160,8.2,0,50,97,5.98,-0.20,115.32,0.6,23.1,190,48.471719, 11.476783,21,2023-05-04 13:16:18,116.60,7.761,0.000,-0.003,0.130,12.21,0.3,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-195,1013,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:18.230,8.2,0,50,97,5.99,-0.20,115.32,0.6,23.1,190,48.471719, 11.476791,21,2023-05-04 13:16:19,116.60,7.761,0.000,-0.003,0.130,12.21,0.3,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-199,1013,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:18.290,8.2,0,50,97,5.99,-0.14,115.32,0.6,23.1,191,48.471719, 11.476791,21,2023-05-04 13:16:19,116.60,7.761,0.000,-0.003,0.130,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-202,1013,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:18.360,8.1,0,51,97,5.99,-0.14,115.32,0.6,23.1,191,48.471719, 11.476791,20,2023-05-04 13:16:19,116.60,7.761,0.000,-0.003,0.130,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-205,1012,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:18.430,8.2,0,51,97,5.99,-0.14,115.32,0.4,23.1,191,48.471719, 11.476791,20,2023-05-04 13:16:19,116.60,7.761,0.000,-0.003,0.130,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-207,1013,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:18.490,8.2,0,51,97,5.99,-0.14,115.32,0.4,23.1,191,48.471702, 11.476791,20,2023-05-04 13:16:19,116.60,7.761,0.000,-0.003,0.130,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-208,1013,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:18.560,8.2,0,51,97,5.99,-0.14,115.32,0.4,23.1,191,48.471702, 11.476795,20,2023-05-04 13:16:19,116.60,7.761,0.000,-0.003,0.130,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-208,1012,-37,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:18.630,8.2,0,51,97,6.00,0.03,115.32,0.4,23.1,191,48.471702, 11.476795,20,2023-05-04 13:16:19,116.60,7.761,0.001,-0.003,0.130,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-209,1013,-81,-1023,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:18.700,8.2,0,50,97,6.00,0.03,115.32,0.4,23.1,191,48.471702, 11.476795,20,2023-05-04 13:16:19,116.60,7.761,0.001,0.005,0.130,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-210,1012,-111,-1023,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.760,8.2,0,51,97,6.00,0.03,115.32,0.4,23.1,191,48.471688, 11.476795,20,2023-05-04 13:16:19,116.60,7.761,0.001,0.005,0.123,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-210,1012,-141,-1023,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.830,8.2,0,51,97,6.00,0.03,115.32,0.4,15.2,191,48.471688, 11.476797,20,2023-05-04 13:16:19,116.60,7.761,0.001,0.005,0.123,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-213,1013,-148,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.890,8.2,0,52,97,6.00,-0.28,115.32,0.4,15.2,191,48.471688, 11.476797,20,2023-05-04 13:16:19,116.60,7.761,0.001,0.005,0.123,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-216,1013,-152,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.960,8.2,0,51,96,6.00,-0.28,115.32,0.4,15.2,191,48.471688, 11.476797,20,2023-05-04 13:16:19,116.60,7.761,0.001,0.005,0.123,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-219,1012,-157,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.030,8.2,0,51,96,6.00,-0.28,115.02,0.4,15.2,191,48.471667, 11.476797,20,2023-05-04 13:16:19,116.60,7.761,0.001,0.005,0.123,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-223,1012,-150,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.100,8.2,0,51,96,5.97,-0.28,115.02,0.4,15.2,191,48.471667, 11.476794,20,2023-05-04 13:16:19,115.00,7.761,0.001,0.005,0.123,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-226,1013,-16,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.170,8.2,0,51,96,5.97,-0.81,115.02,0.4,15.2,191,48.471667, 11.476794,20,2023-05-04 13:16:19,115.00,19.221,0.001,0.005,0.123,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,65.98,0.00,0,-230,1012,-16,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.230,8.2,0,51,96,5.98,-0.81,115.02,0.4,15.2,191,48.471667, 11.476794,20,2023-05-04 13:16:19,115.00,19.221,0.001,0.005,0.123,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,68.19,0.00,0,-232,1012,-16,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.290,8.2,0,50,95,5.98,-0.81,115.02,0.4,15.2,191,48.471667, 11.476794,20,2023-05-04 13:16:19,115.00,19.221,0.001,0.005,0.123,12.21,0.2,128,0,33,33,0,100,5.99,0.0,0,68.19,0.00,0,-241,1012,-15,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.360,8.2,0,51,95,5.98,-0.81,115.02,0.4,15.2,191,48.471640, 11.476794,20,2023-05-04 13:16:20,115.00,19.221,0.001,0.005,0.123,12.21,0.1,128,0,33,33,0,100,5.99,0.0,0,68.19,0.00,0,-268,1013,-15,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.420,8.2,0,51,95,5.99,-0.81,115.02,0.4,15.2,186,48.471640, 11.476790,20,2023-05-04 13:16:20,115.00,19.221,0.001,0.005,0.123,12.21,0.1,128,0,33,33,0,100,5.99,0.0,0,68.19,0.00,0,-281,1013,-15,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.480,8.2,0,51,95,5.99,-0.94,115.02,0.4,15.2,186,48.471640, 11.476790,20,2023-05-04 13:16:20,115.00,19.221,0.001,0.005,0.123,12.21,0.1,128,0,33,33,0,100,5.99,0.0,0,68.19,0.00,0,-288,1013,-15,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.540,8.2,0,51,95,5.97,-0.94,115.02,0.4,15.2,186,48.471640, 11.476790,20,2023-05-04 13:16:20,115.00,19.221,0.001,0.005,0.123,12.21,0.1,128,0,32,33,0,100,5.99,0.0,0,68.19,0.00,0,-296,1012,24,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.600,8.2,0,51,95,5.97,-0.94,115.02,0.6,15.2,186,48.471616, 11.476790,20,2023-05-04 13:16:20,115.00,19.221,0.001,0.005,0.123,12.21,0.1,128,0,32,33,0,100,5.99,0.0,0,68.19,0.00,0,-298,1013,89,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.660,8.2,0,51,94,5.97,-0.94,115.02,0.6,15.2,186,48.471616, 11.476781,20,2023-05-04 13:16:20,115.00,19.221,0.001,0.005,0.123,12.21,0.1,128,0,32,33,0,100,5.99,0.0,0,68.19,0.00,0,-298,1013,246,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:19.720,8.2,0,51,94,5.96,-0.94,115.02,0.6,15.2,186,48.471616, 11.476781,20,2023-05-04 13:16:20,115.00,19.221,0.001,0.005,0.123,12.21,0.2,128,0,32,33,0,100,5.99,0.0,0,68.19,0.00,0,-297,1013,301,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.780,8.2,0,51,94,5.96,-1.08,115.02,0.6,15.2,186,48.471616, 11.476781,20,2023-05-04 13:16:20,115.00,19.221,-0.010,0.005,0.123,12.21,0.2,128,0,32,33,0,100,5.99,0.0,0,68.19,0.00,0,-295,1013,354,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.850,8.2,0,51,94,5.94,-1.08,115.02,0.6,15.2,186,48.471616, 11.476781,20,2023-05-04 13:16:20,115.00,19.221,-0.010,-0.006,0.123,12.21,0.2,128,0,32,33,0,100,5.99,0.0,0,68.19,0.00,0,-291,1014,381,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.910,8.2,0,51,95,5.96,-1.08,115.02,0.6,15.2,186,48.471588, 11.476781,20,2023-05-04 13:16:20,115.00,19.221,-0.010,-0.006,0.213,12.21,0.2,128,0,32,33,0,100,5.99,0.0,0,68.19,0.00,0,-291,1014,428,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.970,8.2,0,51,94,5.96,-1.08,115.02,0.6,15.2,186,48.471588, 11.476766,20,2023-05-04 13:16:20,115.00,19.221,-0.010,-0.006,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,68.19,0.00,0,-290,1013,427,-1023,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.030,8.1,0,51,94,5.97,-0.92,115.02,0.6,28.5,186,48.471588, 11.476766,20,2023-05-04 13:16:20,115.00,19.221,-0.010,-0.006,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,68.19,0.00,0,-288,1013,433,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.100,8.2,0,51,94,5.97,-0.92,115.02,0.6,28.5,186,48.471588, 11.476766,20,2023-05-04 13:16:20,115.00,19.221,-0.010,-0.006,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,68.19,0.00,0,-285,1014,485,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.170,8.2,0,51,94,5.97,-0.92,110.83,0.6,28.5,186,48.471561, 11.476766,20,2023-05-04 13:16:20,115.00,19.221,-0.010,-0.006,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,68.19,0.00,0,-279,1014,488,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.240,8.2,0,51,94,5.98,-0.92,110.83,0.6,28.5,186,48.471561, 11.476744,20,2023-05-04 13:16:20,112.00,19.221,-0.010,-0.006,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,68.19,0.00,0,-277,1014,490,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.300,8.2,0,51,94,5.98,-0.92,110.83,0.6,28.5,186,48.471561, 11.476744,20,2023-05-04 13:16:20,112.00,30.107,-0.010,-0.006,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,68.19,0.00,0,-275,1014,490,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.380,8.2,0,52,95,5.99,-0.85,110.83,0.6,28.5,186,48.471561, 11.476744,20,2023-05-04 13:16:20,112.00,30.107,-0.010,-0.006,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,-275,1014,491,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.440,8.2,0,52,95,5.99,-0.85,110.83,0.6,28.5,186,48.471561, 11.476744,20,2023-05-04 13:16:20,112.00,30.107,-0.010,-0.006,0.213,12.22,0.1,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,-276,1014,494,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.500,8.2,0,53,94,5.99,-0.85,110.83,0.6,28.5,186,48.471530, 11.476744,20,2023-05-04 13:16:21,112.00,30.107,-0.010,-0.006,0.213,12.22,0.1,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,-277,1014,497,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.570,8.2,0,53,94,5.99,-0.85,110.83,0.6,28.5,174,48.471530, 11.476712,20,2023-05-04 13:16:21,112.00,30.107,-0.010,-0.006,0.213,12.22,0.1,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,-251,1014,527,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.630,8.2,0,54,94,5.97,0.09,110.83,0.6,28.5,174,48.471530, 11.476712,20,2023-05-04 13:16:21,112.00,30.107,-0.010,-0.006,0.213,12.22,0.1,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,-199,1014,548,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:20.700,8.2,0,54,94,5.97,0.09,110.83,0.6,28.5,174,48.471530, 11.476712,20,2023-05-04 13:16:21,112.00,30.107,-0.010,-0.006,0.213,12.22,0.1,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,-150,1014,550,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.760,8.2,0,54,94,5.98,0.09,110.83,0.0,28.5,174,48.471498, 11.476712,20,2023-05-04 13:16:21,112.00,30.107,-0.010,-0.006,0.213,12.21,0.1,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,-100,1014,577,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.830,8.2,0,53,95,5.98,0.09,110.83,0.0,28.5,174,48.471498, 11.476672,20,2023-05-04 13:16:21,112.00,30.107,-0.010,-0.006,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,0,1014,579,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.890,8.1,0,52,95,5.98,0.09,110.83,0.0,28.5,174,48.471498, 11.476672,20,2023-05-04 13:16:21,112.00,30.107,-0.010,-0.006,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,0,1013,581,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.960,8.2,0,52,95,5.99,0.29,110.83,0.0,28.5,174,48.471498, 11.476672,20,2023-05-04 13:16:21,112.00,30.107,-0.006,-0.006,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,0,1014,584,-1023,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.030,8.2,0,52,95,5.99,0.29,110.83,0.0,28.5,174,48.471476, 11.476672,20,2023-05-04 13:16:21,112.00,30.107,-0.006,0.005,0.213,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,0,1014,585,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.100,8.2,0,51,95,5.99,0.29,110.83,0.0,28.5,174,48.471476, 11.476672,20,2023-05-04 13:16:21,112.00,30.107,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,0,1014,584,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.170,8.2,0,51,95,5.99,0.29,110.83,0.0,26.1,174,48.471476, 11.476629,20,2023-05-04 13:16:21,112.00,30.107,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,0,1014,580,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.230,8.2,0,52,95,5.97,0.22,110.83,0.0,26.1,174,48.471476, 11.476629,20,2023-05-04 13:16:21,112.00,30.107,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,0,1014,579,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.290,8.2,0,52,95,5.97,0.22,114.71,0.0,26.1,174,48.471476, 11.476629,20,2023-05-04 13:16:21,112.00,30.107,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,0,1014,576,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.350,8.2,0,52,95,5.98,0.22,114.71,0.0,26.1,174,48.471454, 11.476629,20,2023-05-04 13:16:21,112.00,30.107,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,0,1014,569,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.410,8.2,0,52,96,5.98,0.22,114.71,0.0,26.1,174,48.471454, 11.476580,20,2023-05-04 13:16:21,115.90,30.107,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,0,1013,522,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.470,8.2,0,52,96,5.98,0.67,114.71,0.0,26.1,174,48.471454, 11.476580,20,2023-05-04 13:16:21,115.90,26.244,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.56,0.00,0,-53,1013,314,-1023,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.530,8.2,0,52,96,5.99,0.67,114.71,0.0,26.1,174,48.471454, 11.476580,20,2023-05-04 13:16:21,115.90,26.244,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-77,1013,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.590,8.2,0,52,96,5.99,0.67,114.71,0.0,26.1,174,48.471454, 11.476580,20,2023-05-04 13:16:21,115.90,26.244,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-121,1013,-13,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.650,8.2,0,52,96,5.99,0.67,114.71,0.0,26.1,174,48.471437, 11.476580,20,2023-05-04 13:16:22,115.90,26.244,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-147,1013,-14,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:21.710,8.2,0,52,97,5.99,0.67,114.71,0.0,26.1,174,48.471437, 11.476529,20,2023-05-04 13:16:22,115.90,26.244,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-158,1013,-13,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.780,8.2,0,52,97,5.99,1.19,114.71,0.0,26.1,158,48.471437, 11.476529,20,2023-05-04 13:16:22,115.90,26.244,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-164,1012,-14,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.850,8.2,0,51,97,5.99,1.19,114.71,0.0,26.1,158,48.471437, 11.476529,20,2023-05-04 13:16:22,115.90,26.244,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-171,1013,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.920,8.2,0,50,97,5.99,1.19,114.71,0.3,26.1,158,48.471429, 11.476529,20,2023-05-04 13:16:22,115.90,26.244,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-176,1012,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.980,8.2,0,50,97,6.00,1.19,114.71,0.3,26.1,158,48.471429, 11.476477,20,2023-05-04 13:16:22,115.90,26.244,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-177,1012,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.040,8.2,0,49,97,6.00,1.38,114.71,0.3,26.1,158,48.471429, 11.476477,20,2023-05-04 13:16:22,115.90,26.244,-0.006,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-182,1013,0,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.110,8.2,0,50,97,6.00,1.38,114.71,0.3,26.1,158,48.471429, 11.476477,20,2023-05-04 13:16:22,115.90,26.244,-0.003,0.005,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-185,1013,26,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.180,8.2,0,50,97,6.00,1.38,114.71,0.3,26.1,158,48.471429, 11.476477,20,2023-05-04 13:16:22,115.90,26.244,-0.003,0.003,0.113,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-190,1013,194,-1023,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.250,8.2,0,51,98,6.00,1.38,114.71,0.3,26.1,158,48.471421, 11.476477,20,2023-05-04 13:16:22,115.90,26.244,-0.003,0.003,0.096,12.21,0.3,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-197,1013,240,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.320,8.2,0,52,98,6.00,1.38,114.71,0.3,19.8,158,48.471421, 11.476434,20,2023-05-04 13:16:22,115.90,26.244,-0.003,0.003,0.096,12.21,0.3,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-203,1013,271,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.390,8.2,0,52,98,5.97,0.81,114.71,0.3,19.8,158,48.471421, 11.476434,20,2023-05-04 13:16:22,115.90,26.244,-0.003,0.003,0.096,12.21,0.3,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-210,1013,279,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.460,8.2,0,53,98,5.98,0.81,115.82,0.3,19.8,158,48.471421, 11.476434,20,2023-05-04 13:16:22,115.90,26.244,-0.003,0.003,0.096,12.21,0.3,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-216,1013,305,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.530,8.2,0,53,98,5.98,0.81,115.82,0.3,19.8,158,48.471420, 11.476434,20,2023-05-04 13:16:22,116.80,26.244,-0.003,0.003,0.096,12.21,0.3,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-223,1013,308,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.590,8.2,0,53,98,5.98,0.81,115.82,0.3,19.8,158,48.471420, 11.476385,20,2023-05-04 13:16:22,116.80,26.170,-0.003,0.003,0.096,12.21,0.3,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-225,1013,309,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.650,8.2,0,54,99,5.99,0.65,115.82,0.3,19.8,158,48.471420, 11.476385,20,2023-05-04 13:16:22,116.80,26.170,-0.003,0.003,0.096,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,72.96,0.00,0,-226,1013,309,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:22.710,8.2,0,54,99,5.99,0.65,115.82,0.3,19.8,158,48.471420, 11.476385,20,2023-05-04 13:16:22,116.80,26.170,-0.003,0.003,0.096,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.61,0.00,0,-226,1014,313,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:23.770,8.2,0,54,99,5.99,0.65,115.82,0.3,19.8,158,48.471423, 11.476385,20,2023-05-04 13:16:22,116.80,26.170,-0.003,0.003,0.096,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.61,0.00,0,-227,1013,319,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:23.830,8.2,0,55,99,5.99,0.65,115.82,0.3,19.8,158,48.471423, 11.476385,20,2023-05-04 13:16:23,116.80,26.170,-0.003,0.003,0.096,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.61,0.00,0,-227,1013,326,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:23.890,8.2,0,55,99,5.99,0.65,115.82,0.3,19.8,144,48.471423, 11.476334,20,2023-05-04 13:16:23,116.80,26.170,-0.003,0.003,0.096,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.61,0.00,0,-228,1014,347,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:23.950,8.2,0,56,99,5.99,0.52,115.82,0.3,19.8,144,48.471423, 11.476334,20,2023-05-04 13:16:23,116.80,26.170,-0.003,0.003,0.096,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.61,0.00,0,-230,1014,350,-1023,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:16:23.020,8.2,0,57,99,6.00,0.52,115.82,0.3,19.8,144,48.471423, 11.476334,20,2023-05-04 13:16:23,116.80,26.170,-0.003,0.003,0.096,12.21,0.2,128,0,32,32,0,100,5.99,0.0,0,71.61,0.00,0,-233,1013,353,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
