Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Hdg(°),GAlt(m),Sats,Alt(m),VSpd(m/s),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-01-14,14:30:56.790,-65,-81,97,5,0,4,10,-58,96,13,,0.0,24.0,0.4,320,0,0.00,0,0,54.0,-4.8,-7,4,-1024,153,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1557,1509,988,1534,2012,1378,1656,1526,1500,1449,1526,1555,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:57.190,-64,-77,96,8,0,4,10,-58,96,14,,0.0,24.0,0.4,320,0,0.00,0,0,52.0,-3.1,-1,6,-1024,389,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1595,1526,988,1534,2012,1400,1673,1576,1500,1449,1566,1596,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:57.590,-65,-73,96,11,0,4,10,-59,96,14,,0.0,24.0,0.6,320,0,0.00,0,0,50.0,-4.1,-1,114,-1024,10,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1534,1500,988,1522,2012,1364,1645,1495,1500,1449,1501,1529,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:57.990,-65,-73,96,11,0,4,10,-62,97,14,,0.0,24.0,0.6,320,0,0.00,0,0,50.0,-4.1,-1,214,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1511,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:58.390,-65,-73,96,11,0,4,10,-66,96,13,,0.0,24.0,0.3,320,0,0.00,0,0,48.0,-4.3,-1,123,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1521,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:58.790,-71,-70,97,11,1,4,10,-71,97,8,,0.0,24.0,0.3,320,0,0.00,0,0,48.0,-0.2,-1,77,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1524,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:59.190,-75,-73,97,9,1,4,10,-71,98,14,,0.0,24.0,0.3,320,0,0.00,0,0,48.0,-0.2,0,254,-1024,1,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1506,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:59.590,-75,-73,99,10,1,4,10,-62,99,12,,0.0,24.0,0.3,320,0,0.00,0,0,48.0,0.6,0,296,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1501,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:59.990,-74,-68,100,11,1,4,10,-60,100,12,,0.0,24.0,0.3,320,0,0.00,0,0,49.0,0.9,0,198,-1024,-47,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1524,1498,988,1513,2012,1359,1640,1484,1500,1449,1492,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:00.390,-74,-68,100,11,1,4,10,-60,100,13,,0.0,24.0,0.4,320,0,0.00,0,0,49.0,0.9,1,319,-1024,-99,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1514,1495,988,1499,2012,1356,1635,1473,1500,1449,1483,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:00.790,-74,-66,100,11,1,4,10,-65,99,12,,0.0,24.0,0.4,320,0,0.00,0,0,49.0,0.6,0,312,-1024,-56,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1522,1497,988,1500,2012,1359,1639,1482,1500,1449,1491,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:01.190,-74,-67,99,11,1,4,10,-63,98,9,,0.0,24.0,0.3,320,0,0.00,0,0,49.0,0.6,0,206,-1024,-2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1532,1500,988,1512,2012,1363,1645,1493,1500,1449,1500,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:01.590,-81,-73,98,6,1,4,10,-66,97,13,,0.0,24.0,0.3,320,0,0.00,0,0,48.0,-2.1,0,179,-1024,-57,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1522,1497,988,1515,2012,1359,1639,1482,1500,1449,1491,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:01.990,-79,-77,98,7,1,4,10,-68,99,14,,0.0,24.0,0.3,320,0,0.00,0,0,47.0,-2.6,0,115,-1024,-124,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1509,1493,988,1522,2012,1354,1633,1468,1500,1449,1479,1504,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:02.390,-79,-77,98,7,1,4,10,-67,96,10,,0.0,24.0,0.4,320,0,0.00,0,0,47.0,-2.6,0,9,-1024,-49,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1523,1497,988,1533,2012,1359,1640,1483,1500,1449,1492,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:02.790,-79,-77,98,7,1,4,10,-63,97,13,,0.0,24.0,0.4,320,0,0.00,0,0,46.0,-2.7,0,3,-1024,1,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:03.190,-69,-77,97,10,0,4,10,-64,96,14,,0.0,24.0,0.4,320,0,0.00,0,0,45.0,-3.3,0,9,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1533,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:03.590,-67,-72,96,10,0,4,10,-57,96,13,,0.0,24.0,0.4,320,0,0.00,0,0,45.0,-1.6,0,114,-1024,8,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1534,1500,988,1522,2012,1364,1645,1495,1500,1449,1501,1529,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:03.990,-69,-73,96,9,0,4,10,-72,94,7,,0.0,24.0,0.4,320,0,0.00,0,0,45.0,-0.8,0,-34,-1024,450,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1604,1530,988,1538,2012,1406,1677,1589,1500,1449,1576,1606,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:04.390,-77,-73,94,7,1,4,10,-58,95,13,,0.0,24.0,0.4,320,0,0.00,0,0,44.0,0.1,1,1,-1024,8,0,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1534,1500,988,1534,2012,1364,1645,1495,1500,1449,1501,1529,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:04.790,-77,-73,94,7,1,4,10,-51,98,13,,0.0,24.0,0.6,320,0,0.00,0,0,44.0,0.1,0,6,-1024,-499,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1441,1472,988,1534,2012,1327,1597,1394,1500,1449,1418,1434,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:05.190,-77,-73,94,7,1,4,10,-53,98,14,,0.0,24.0,0.6,320,0,0.00,0,0,45.0,-0.2,0,55,-1024,-36,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1526,1498,988,1528,2012,1360,1641,1486,1500,1449,1494,1521,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:05.590,-69,-62,99,12,1,4,10,-53,98,13,,0.0,24.0,0.6,320,0,0.00,0,0,45.0,-0.2,0,234,-1024,362,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1590,1524,988,1509,2012,1398,1671,1570,1500,1449,1561,1591,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:05.990,-67,-60,98,12,1,4,10,-60,97,13,,0.0,24.0,0.4,320,0,0.00,0,0,45.0,-0.2,0,228,-1024,47,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1540,1503,988,1509,2012,1367,1648,1503,1500,1449,1508,1536,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:06.390,-71,-63,97,11,1,4,10,-56,97,13,,0.0,24.0,0.4,320,0,0.00,0,0,46.0,1.6,1,134,-1024,-312,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1474,1482,988,1520,2012,1340,1614,1429,1500,1449,1447,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:06.790,-69,-63,97,11,1,4,10,-58,97,12,,0.0,24.0,0.4,320,0,0.00,0,0,47.0,1.4,1,98,-1024,-31,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1527,1499,988,1524,2012,1360,1642,1487,1500,1449,1495,1522,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:07.190,-67,-64,99,11,1,4,10,-59,99,13,,0.0,24.0,0.5,320,0,0.00,0,0,47.0,1.4,1,9,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1533,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:07.590,-67,-64,99,11,1,4,10,-62,99,14,,0.0,24.0,0.5,320,0,0.00,0,0,47.0,0.4,0,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:07.990,-67,-66,100,12,1,4,10,-56,99,14,,0.0,24.0,0.3,320,0,0.00,0,0,46.0,-1.8,0,3,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:08.390,-65,-64,99,11,1,4,10,-59,98,14,,0.0,24.0,0.3,320,0,0.00,0,0,46.0,-1.8,1,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:08.790,-64,-64,98,12,1,4,10,-57,98,13,,0.0,24.0,0.3,320,0,0.00,0,0,44.0,-1.9,1,4,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:09.190,-63,-62,99,12,1,4,10,-55,99,15,,0.0,24.0,0.3,320,0,0.00,0,0,43.0,-2.3,0,3,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:09.590,-65,-64,100,12,1,4,10,-56,100,13,,0.0,24.0,0.3,320,0,0.00,0,0,42.0,-3.4,1,3,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:09.990,-65,-64,100,12,1,4,10,-60,100,13,,0.0,24.0,0.3,320,0,0.00,0,0,42.0,-3.4,1,4,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:10.390,-67,-65,100,12,1,4,10,-53,100,14,,0.0,24.0,0.3,320,0,0.00,0,0,40.0,-3.0,1,4,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:10.790,-62,-62,99,12,1,4,10,-52,99,15,,0.0,24.0,0.3,320,0,0.00,0,0,39.0,-2.7,0,4,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:11.190,-66,-60,99,12,1,4,10,-56,99,13,,0.0,24.0,0.3,320,0,0.00,0,0,37.0,-2.5,0,3,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:11.590,-75,-63,98,9,1,4,10,-59,99,12,,0.0,24.0,0.3,320,0,0.00,0,0,37.0,-1.9,1,3,-1024,-109,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1512,1494,988,1534,2012,1355,1634,1471,1500,1449,1482,1507,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:11.990,-75,-65,98,10,1,4,10,-55,98,14,,0.0,24.0,0.5,320,0,0.00,0,0,37.0,-1.9,0,4,-1024,1,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:12.390,-75,-65,98,10,1,4,10,-56,98,14,,0.0,24.0,0.5,320,0,0.00,0,0,37.0,-0.4,11,61,-1024,99,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1548,1508,988,1528,2012,1372,1652,1514,1500,1449,1517,1545,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:12.790,-70,-62,98,11,1,4,10,-52,98,13,,0.0,24.0,0.3,320,0,0.00,0,0,37.0,-0.4,7,79,-1024,-49,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1523,1498,988,1526,2012,1359,1640,1483,1500,1449,1492,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:13.190,-70,-60,99,11,1,4,10,-54,99,13,,0.0,24.0,0.4,320,0,0.00,0,0,37.0,-0.4,5,55,-1024,-3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1532,1500,988,1528,2012,1363,1644,1493,1500,1449,1500,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:13.590,-71,-61,98,11,1,4,10,-55,98,14,,0.0,24.0,0.4,320,0,0.00,0,0,37.0,0.0,10,14,-1024,217,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1567,1516,988,1533,2012,1384,1660,1539,1500,1449,1537,1566,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:13.990,-77,-63,98,10,1,4,10,-59,98,14,,0.0,24.0,0.3,320,0,0.00,0,0,37.0,0.0,83,26,-1024,371,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1592,1537,988,1531,2012,1399,1671,1572,1500,1449,1563,1592,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:14.390,-81,-69,98,7,1,4,10,-68,99,12,,0.0,24.0,0.3,320,0,0.00,0,0,38.0,0.2,116,147,-1024,121,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1552,1525,988,1518,2012,1374,1653,1519,1500,1449,1520,1549,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:14.790,-81,-69,98,7,1,4,10,-68,100,13,,0.0,24.0,0.3,320,0,0.00,0,0,38.0,0.2,194,71,-1024,367,0,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1591,1554,988,1527,2012,1398,1671,1571,1500,1449,1562,1592,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:15.190,-84,-73,98,6,1,4,10,-71,98,11,,0.0,24.0,0.6,320,0,0.00,0,0,38.0,0.2,348,-31,-1024,135,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1554,1561,988,1538,2012,1376,1654,1522,1500,1449,1523,1551,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:15.590,-79,-75,97,9,1,4,10,-67,98,14,,0.0,24.0,0.6,320,0,0.00,0,0,38.0,0.1,457,-95,-1024,110,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1550,1576,988,1545,2012,1373,1653,1516,1500,1449,1518,1547,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:15.990,-78,-74,98,10,1,4,10,-66,99,9,,0.0,24.0,0.3,320,0,0.00,0,0,38.0,0.1,486,-152,-1024,5,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1534,1573,988,1551,2012,1363,1645,1494,1500,1449,1501,1529,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:16.390,-73,-72,100,12,1,4,10,-66,99,13,,0.0,24.0,0.3,320,0,0.00,0,0,38.0,-0.4,512,-308,-1024,-13,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1530,1576,988,1569,2012,1362,1643,1491,1500,1449,1498,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:16.790,-70,-72,99,12,0,4,10,-62,99,14,,0.0,24.1,0.3,320,0,0.00,0,0,38.0,-0.4,381,-164,-1024,-6,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1532,1557,988,1552,2012,1362,1644,1492,1500,1449,1499,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:17.190,-70,-72,99,12,0,4,10,-64,99,14,,0.0,24.1,0.3,320,0,0.00,0,0,36.0,-2.0,431,-158,-1024,-23,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1528,1563,988,1551,2012,1361,1642,1489,1500,1449,1496,1523,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:17.590,-70,-71,99,11,0,4,10,-59,99,14,,0.0,24.1,0.3,320,0,0.00,0,0,35.0,-1.7,523,-309,-1024,0,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1578,988,1569,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:17.990,-71,-66,99,12,1,4,10,-62,98,13,,0.0,24.0,0.3,320,0,0.00,0,0,35.0,-1.7,514,-299,-1024,-47,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1524,1574,988,1568,2012,1359,1640,1484,1500,1449,1492,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:18.390,-74,-69,98,11,1,4,10,-66,98,13,,0.0,24.0,0.3,320,0,0.00,0,0,34.0,-2.3,506,-296,-1024,-6,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1532,1575,988,1567,2012,1362,1644,1492,1500,1449,1499,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:18.790,-83,-73,99,7,1,4,10,-67,99,13,,0.0,24.1,0.4,320,0,0.00,0,0,34.0,-2.3,463,-267,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000048,1538,1570,988,1558,2012,1367,1641,1491,1500,1449,1504,1526,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:31:19.190,-84,-73,100,6,1,4,10,-70,100,8,,0.0,24.1,0.3,320,0,0.00,0,0,32.0,-3.6,350,-215,-1024,1,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,1,-1,0x0000000000000008,1533,1552,988,1540,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
