Date,Time,TxBat(V),Rx RSSI1(dB),Rx RSSI2(dB),Rx Quality(%),Rx SNR(dB),Antenna,RF Mode,Tx Power(mW),Tx RSSI(dB),Tx Quality(%),Tx SNR(dB),Vario(m/s),Flughoehe(m),Breitengrad, L–ngengrad,GPS Sats,GPS Speed(km/h),GPS Heading(),GPS Alt(m),Rx Batt(V),Rx Curr(A),Rx Cons(mAh),Rx Batt%(%),Abstand(m),
2024-05-10,15:11:02.680,8.09,-75,-62,100,14,1,4,10,-55,100,14,-0.69,57.00,48.442610, 11.544125,22,2.70,134.00,73,12.0,0.1,290,0,106,
2024-05-10,15:11:02.810,8.09,-75,-62,100,14,1,4,10,-55,100,14,-0.69,57.00,48.442610, 11.544125,22,2.70,134.00,73,12.0,0.1,290,0,106,
2024-05-10,15:11:02.940,8.10,-75,-60,100,14,1,4,10,-54,100,13,-0.69,57.00,48.442598, 11.544148,21,2.80,142.00,41,12.0,0.1,290,0,108,
2024-05-10,15:11:03.070,8.09,-75,-60,100,14,1,4,10,-54,100,13,0.19,58.00,48.442598, 11.544148,21,2.80,142.00,41,12.0,0.1,290,0,108,
2024-05-10,15:11:03.180,8.10,-75,-60,100,14,1,4,10,-53,100,14,0.19,58.00,48.442598, 11.544148,21,2.80,142.00,41,12.0,0.1,290,0,108,
2024-05-10,15:11:03.300,8.09,-75,-60,100,14,1,4,10,-53,100,14,0.19,58.00,48.442578, 11.544169,22,2.70,152.00,13,12.0,0.1,290,0,109,
2024-05-10,15:11:03.420,8.10,-75,-61,100,14,1,4,10,-54,100,13,0.19,58.00,48.442578, 11.544169,22,2.70,152.00,13,12.0,0.1,290,0,109,
2024-05-10,15:11:03.540,8.10,-75,-61,100,14,1,4,10,-54,100,13,0.29,59.00,48.442578, 11.544169,22,2.70,152.00,13,12.0,0.1,290,0,109,
2024-05-10,15:11:03.650,8.10,-75,-61,100,14,1,4,10,-54,100,1,0.29,59.00,48.442559, 11.544189,22,2.60,160.00,54,12.0,0.1,290,0,111,
2024-05-10,15:11:03.780,8.09,-75,-61,100,14,1,4,10,-54,100,1,0.75,60.00,48.442559, 11.544189,22,2.60,160.00,54,12.0,0.1,290,0,111,
2024-05-10,15:11:03.910,8.09,-75,-62,100,14,1,4,10,-60,100,13,0.75,60.00,48.442539, 11.544201,22,2.40,168.00,1,12.0,0.1,290,0,113,
2024-05-10,15:11:04.040,8.10,-75,-62,100,14,1,4,10,-60,100,13,0.75,60.00,48.442539, 11.544201,22,2.40,168.00,1,12.0,0.1,290,0,113,
2024-05-10,15:11:04.170,8.09,-75,-62,100,14,1,4,10,-55,100,14,0.75,60.00,48.442539, 11.544201,22,2.40,168.00,1,12.0,0.2,290,0,113,
2024-05-10,15:11:04.300,8.10,-75,-62,100,14,1,4,10,-55,100,14,1.01,61.00,48.442539, 11.544201,22,2.40,168.00,1,12.0,0.2,290,0,113,
2024-05-10,15:11:04.420,8.10,-75,-64,100,14,1,4,10,-59,100,15,1.01,61.00,48.442519, 11.544208,22,2.20,178.00,1,12.0,0.2,290,0,114,
2024-05-10,15:11:04.530,8.09,-75,-64,100,14,1,4,10,-59,100,15,1.01,61.00,48.442519, 11.544208,22,2.20,178.00,1,12.0,0.2,290,0,114,
2024-05-10,15:11:04.660,8.10,-75,-64,100,14,1,4,10,-60,100,13,1.01,61.00,48.442519, 11.544208,22,2.20,178.00,1,12.0,0.1,290,0,114,
2024-05-10,15:11:04.780,8.10,-68,-76,100,13,1,4,10,-69,100,14,1.07,62.00,48.442519, 11.544208,22,2.20,178.00,1,12.0,0.1,290,0,114,
2024-05-10,15:11:04.890,8.10,-68,-76,100,13,1,4,10,-69,100,14,1.07,62.00,48.442519, 11.544208,22,2.20,178.00,1,12.0,0.1,290,0,114,
2024-05-10,15:11:05.020,8.10,-68,-76,100,13,1,4,10,-69,100,14,1.07,62.00,48.442486, 11.544206,21,1.80,178.00,-11,12.0,0.1,290,0,115,
2024-05-10,15:11:05.130,8.10,-68,-76,100,13,1,4,10,-65,100,14,1.00,62.00,48.442486, 11.544206,21,1.80,178.00,-11,12.0,0.1,290,0,115,
2024-05-10,15:11:05.260,8.10,-68,-76,100,13,0,4,10,-61,100,13,1.00,62.00,48.442462, 11.544198,22,1.70,178.00,-19,12.0,0.1,290,0,115,
2024-05-10,15:11:05.390,8.10,-68,-76,100,13,0,4,10,-61,100,13,1.00,62.00,48.442462, 11.544198,22,1.70,178.00,-19,12.0,0.1,290,0,115,
2024-05-10,15:11:05.500,8.10,-68,-76,100,13,0,4,10,-64,100,13,1.00,62.00,48.442462, 11.544198,22,1.70,178.00,-19,12.0,0.1,290,0,115,
2024-05-10,15:11:05.610,8.10,-68,-76,100,13,0,4,10,-64,100,13,0.68,62.00,48.442462, 11.544198,22,1.70,178.00,-19,12.0,0.1,290,0,115,
2024-05-10,15:11:05.740,8.10,-68,-76,100,13,0,4,10,-64,100,13,0.68,62.00,48.442462, 11.544198,22,1.70,178.00,-19,12.0,0.1,290,0,115,
2024-05-10,15:11:05.860,8.10,-65,-76,100,14,0,4,10,-61,100,14,0.68,62.00,48.442434, 11.544178,21,1.60,178.00,-8,12.0,0.1,290,0,114,
2024-05-10,15:11:05.970,8.09,-65,-76,100,14,0,4,10,-61,100,14,0.68,62.00,48.442434, 11.544178,21,1.60,178.00,-8,12.0,0.1,290,0,114,
2024-05-10,15:11:06.100,8.10,-65,-76,100,14,0,4,10,-62,100,14,0.14,61.00,48.442434, 11.544178,21,1.60,178.00,-8,12.0,0.1,290,0,114,
2024-05-10,15:11:06.230,8.09,-68,-76,100,13,0,4,10,-61,100,13,0.14,61.00,48.442407, 11.544149,21,1.90,178.00,42,12.0,0.1,290,0,113,
2024-05-10,15:11:06.350,8.10,-68,-76,100,13,0,4,10,-61,100,13,0.14,61.00,48.442407, 11.544149,21,1.90,178.00,42,12.0,0.1,290,0,113,
2024-05-10,15:11:06.460,8.10,-68,-76,100,13,0,4,10,-63,100,13,0.14,61.00,48.442407, 11.544149,21,1.90,178.00,42,12.0,0.1,290,0,113,
2024-05-10,15:11:06.590,8.10,-68,-76,100,13,0,4,10,-63,100,13,-0.74,59.00,48.442407, 11.544149,21,1.90,178.00,42,12.0,0.1,290,0,113,
2024-05-10,15:11:06.720,8.09,-67,-76,100,13,0,4,10,-62,100,14,-0.74,59.00,48.442386, 11.544096,22,2.40,178.00,32,12.0,0.1,290,0,111,
2024-05-10,15:11:06.850,8.09,-67,-76,100,13,0,4,10,-62,100,14,-0.74,59.00,48.442386, 11.544096,22,2.40,178.00,32,12.0,0.1,290,0,111,
2024-05-10,15:11:07.000,8.10,-67,-76,100,13,0,4,10,-63,100,15,-1.24,57.00,48.442386, 11.544096,22,2.40,178.00,32,12.0,0.1,290,0,111,
2024-05-10,15:11:07.130,8.09,-67,-76,100,13,0,4,10,-63,100,15,-1.24,57.00,48.442373, 11.544028,22,3.00,178.00,92,12.0,0.1,290,0,107,
2024-05-10,15:11:07.260,8.10,-67,-76,100,13,0,4,10,-70,100,14,-1.63,56.00,48.442373, 11.544028,22,3.00,178.00,92,12.0,0.1,290,0,107,
2024-05-10,15:11:07.390,8.10,-67,-76,100,13,0,4,10,-70,100,14,-1.63,56.00,48.442373, 11.544028,22,3.00,178.00,92,12.0,0.1,290,0,107,
2024-05-10,15:11:07.500,8.09,-67,-76,100,13,0,4,10,-63,100,14,-1.63,56.00,48.442366, 11.543961,22,3.10,178.00,112,12.0,0.1,290,0,102,
2024-05-10,15:11:07.610,8.09,-67,-76,100,13,0,4,10,-63,100,14,-1.63,56.00,48.442366, 11.543961,22,3.10,178.00,112,12.0,0.1,290,0,102,
2024-05-10,15:11:07.740,8.10,-71,-66,100,13,1,4,10,-62,100,15,-1.63,56.00,48.442366, 11.543895,22,3.30,178.00,79,12.0,0.1,290,0,98,
2024-05-10,15:11:07.870,8.10,-71,-66,100,13,1,4,10,-62,100,15,-1.63,56.00,48.442366, 11.543895,22,3.30,178.00,79,12.0,0.1,290,0,98,
2024-05-10,15:11:08.000,8.09,-71,-66,100,13,1,4,10,-63,100,14,-1.36,57.00,48.442366, 11.543895,22,3.30,178.00,79,12.0,0.1,290,0,98,
2024-05-10,15:11:08.130,8.10,-71,-66,100,13,1,4,10,-63,100,14,-1.36,57.00,48.442366, 11.543895,22,3.30,178.00,79,12.0,0.1,290,0,98,
2024-05-10,15:11:08.260,8.09,-71,-67,100,14,1,4,10,-63,100,14,-1.36,57.00,48.442379, 11.543822,22,3.20,178.00,35,12.0,0.1,290,0,93,
2024-05-10,15:11:08.390,8.09,-71,-67,100,14,1,4,10,-66,100,14,-1.36,57.00,48.442379, 11.543822,22,3.20,178.00,35,12.0,0.2,290,0,93,
2024-05-10,15:11:08.520,8.10,-71,-67,100,14,1,4,10,-66,100,14,-1.01,57.00,48.442379, 11.543822,22,3.20,178.00,35,12.0,0.2,290,0,93,
2024-05-10,15:11:08.650,8.10,-71,-67,100,14,1,4,10,-57,100,13,-1.01,57.00,48.442406, 11.543748,22,3.00,178.00,29,12.0,0.2,290,0,86,
2024-05-10,15:11:08.780,8.10,-71,-67,100,14,1,4,10,-57,100,13,-1.01,57.00,48.442406, 11.543748,22,3.00,178.00,29,12.0,0.2,290,0,86,
2024-05-10,15:11:08.900,8.10,-71,-67,100,14,1,4,10,-54,100,11,-1.01,57.00,48.442406, 11.543748,22,3.00,178.00,29,12.0,0.1,290,0,86,
2024-05-10,15:11:09.010,8.09,-71,-67,100,14,1,4,10,-54,100,11,-1.01,57.00,48.442406, 11.543748,22,3.00,178.00,29,12.0,0.1,290,0,86,
2024-05-10,15:11:09.120,8.09,-71,-63,100,14,1,4,10,-53,100,14,0.12,59.00,48.442406, 11.543748,22,3.00,178.00,29,12.0,0.1,290,0,86,
2024-05-10,15:11:09.240,8.10,-71,-63,100,14,1,4,10,-53,100,14,0.12,59.00,48.442446, 11.543680,22,2.70,178.00,29,12.0,0.1,290,0,80,
2024-05-10,15:11:09.350,8.10,-71,-63,100,14,1,4,10,-60,100,14,0.33,59.00,48.442446, 11.543680,22,2.70,178.00,29,12.0,0.1,290,0,80,
2024-05-10,15:11:09.460,8.10,-71,-63,100,14,1,4,10,-60,100,14,0.33,59.00,48.442446, 11.543680,22,2.70,178.00,29,12.0,0.1,290,0,80,
2024-05-10,15:11:09.590,8.09,-71,-62,100,14,1,4,10,-68,100,13,0.33,59.00,48.442483, 11.543640,22,2.60,178.00,57,12.0,0.1,290,0,75,
2024-05-10,15:11:09.720,8.10,-71,-62,100,14,1,4,10,-68,100,13,0.33,59.00,48.442483, 11.543640,22,2.60,178.00,57,12.0,0.1,290,0,75,
2024-05-10,15:11:09.850,8.09,-71,-62,100,14,1,4,10,-64,100,13,0.67,59.00,48.442483, 11.543640,22,2.60,178.00,57,12.0,0.1,290,0,75,
2024-05-10,15:11:09.980,8.10,-71,-62,100,14,1,4,10,-64,100,13,0.67,59.00,48.442518, 11.543618,22,2.80,6.00,9,12.0,0.1,290,0,72,
2024-05-10,15:11:10.100,8.10,-67,-71,100,13,0,4,10,-60,100,14,0.67,59.00,48.442518, 11.543618,22,2.80,6.00,9,12.0,0.1,290,0,72,
2024-05-10,15:11:10.210,8.09,-67,-71,100,13,0,4,10,-60,100,14,0.81,59.00,48.442518, 11.543618,22,2.80,6.00,9,12.0,0.1,290,0,72,
2024-05-10,15:11:10.340,8.09,-67,-71,100,13,0,4,10,-58,100,14,0.81,59.00,48.442555, 11.543614,22,2.70,22.00,21,12.0,0.1,290,0,71,
2024-05-10,15:11:10.470,8.10,-67,-71,100,13,0,4,10,-58,100,14,0.62,60.00,48.442555, 11.543614,22,2.70,22.00,21,12.0,0.1,290,0,71,
2024-05-10,15:11:10.590,8.10,-64,-71,100,14,0,4,10,-60,100,13,0.62,60.00,48.442555, 11.543614,22,2.70,22.00,21,12.0,0.1,290,0,71,
2024-05-10,15:11:10.700,8.10,-64,-71,100,14,0,4,10,-60,100,13,0.62,60.00,48.442584, 11.543618,22,2.70,26.00,36,12.0,0.1,290,0,70,
2024-05-10,15:11:10.830,8.09,-64,-71,100,14,0,4,10,-64,100,13,0.73,60.00,48.442584, 11.543618,22,2.70,26.00,36,12.0,0.1,290,0,70,
2024-05-10,15:11:10.960,8.10,-64,-71,100,14,0,4,10,-64,100,13,0.73,60.00,48.442584, 11.543618,22,2.70,26.00,36,12.0,0.1,290,0,70,
2024-05-10,15:11:11.090,8.09,-66,-71,100,14,0,4,10,-60,100,14,0.73,60.00,48.442605, 11.543628,22,2.70,36.00,8,12.0,0.1,290,0,70,
2024-05-10,15:11:11.220,8.10,-66,-71,100,14,0,4,10,-60,100,14,1.10,61.00,48.442605, 11.543628,22,2.70,36.00,8,12.0,0.1,290,0,70,
2024-05-10,15:11:11.340,8.10,-66,-71,100,14,0,4,10,-62,100,15,1.10,61.00,48.442605, 11.543628,22,2.70,36.00,8,12.0,0.1,290,0,70,
2024-05-10,15:11:11.450,8.10,-66,-71,100,14,0,4,10,-62,100,15,1.10,61.00,48.442622, 11.543647,22,2.70,48.00,-2,12.0,0.1,290,0,71,
2024-05-10,15:11:11.560,8.10,-66,-71,100,14,0,4,10,-61,100,14,1.10,61.00,48.442622, 11.543647,22,2.70,48.00,-2,12.0,0.1,290,0,71,
2024-05-10,15:11:11.690,8.09,-66,-71,100,14,0,4,10,-61,100,14,1.30,62.00,48.442622, 11.543647,22,2.70,48.00,-2,12.0,0.1,290,0,71,
2024-05-10,15:11:11.800,8.09,-66,-71,100,14,0,4,10,-63,100,14,1.30,62.00,48.442638, 11.543667,22,2.40,62.00,1,12.0,0.1,290,0,72,
2024-05-10,15:11:11.920,8.10,-66,-71,100,14,0,4,10,-63,100,14,1.10,62.00,48.442638, 11.543667,22,2.40,62.00,1,12.0,0.1,290,0,72,
2024-05-10,15:11:12.030,8.09,-67,-71,100,14,0,4,10,-61,100,14,1.10,62.00,48.442638, 11.543667,22,2.40,62.00,1,12.0,0.1,290,0,72,
2024-05-10,15:11:12.150,8.10,-67,-71,100,14,0,4,10,-61,100,14,1.10,62.00,48.442645, 11.543687,22,2.30,72.00,-29,12.0,0.1,290,0,73,
2024-05-10,15:11:12.260,8.09,-67,-71,100,14,0,4,10,-58,100,13,0.81,62.00,48.442645, 11.543687,22,2.30,72.00,-29,12.0,0.1,290,0,73,
2024-05-10,15:11:12.370,8.09,-67,-71,100,14,0,4,10,-58,100,13,0.81,62.00,48.442645, 11.543687,22,2.30,72.00,-29,12.0,0.1,290,0,73,
2024-05-10,15:11:12.500,8.10,-64,-71,100,14,0,4,10,-55,100,13,0.81,62.00,48.442652, 11.543705,21,2.20,78.00,42,12.0,0.1,290,0,74,
2024-05-10,15:11:12.620,8.10,-64,-71,100,14,0,4,10,-55,100,13,0.66,62.00,48.442652, 11.543705,21,2.20,78.00,42,12.0,0.1,290,0,74,
2024-05-10,15:11:12.730,8.10,-64,-71,100,14,0,4,10,-55,100,14,0.66,62.00,48.442652, 11.543705,21,2.20,78.00,42,12.0,0.1,290,0,74,
2024-05-10,15:11:12.840,8.09,-64,-71,100,14,0,4,10,-55,100,14,0.66,62.00,48.442652, 11.543705,21,2.20,78.00,42,12.0,0.1,290,0,74,
2024-05-10,15:11:12.970,8.10,-62,-71,100,14,0,4,10,-52,100,14,0.66,62.00,48.442656, 11.543722,20,2.20,92.00,44,12.0,0.1,290,0,75,
2024-05-10,15:11:13.090,8.10,-62,-71,100,14,0,4,10,-52,100,14,0.46,62.00,48.442656, 11.543722,20,2.20,92.00,44,12.0,0.1,290,0,75,
2024-05-10,15:11:13.200,8.10,-62,-71,100,14,0,4,10,-53,100,13,0.46,62.00,48.442654, 11.543745,20,2.40,122.00,-21,12.0,0.1,290,0,77,
2024-05-10,15:11:13.330,8.10,-62,-71,100,14,0,4,10,-53,100,13,0.46,62.00,48.442654, 11.543745,20,2.40,122.00,-21,12.0,0.1,290,0,77,
2024-05-10,15:11:13.460,8.10,-58,-71,100,14,0,4,10,-50,100,14,0.06,62.00,48.442654, 11.543745,20,2.40,122.00,-21,12.0,0.1,290,0,77,
2024-05-10,15:11:13.570,8.09,-58,-71,100,14,0,4,10,-50,100,14,0.06,62.00,48.442647, 11.543764,20,2.30,132.00,-5,12.0,0.1,290,0,79,
2024-05-10,15:11:13.680,8.09,-58,-71,100,14,0,4,10,-51,100,13,0.06,62.00,48.442647, 11.543764,20,2.30,132.00,-5,12.0,0.2,290,0,79,
2024-05-10,15:11:13.800,8.09,-58,-71,100,14,0,4,10,-51,100,13,0.06,62.00,48.442647, 11.543764,20,2.30,132.00,-5,12.0,0.2,290,0,79,
2024-05-10,15:11:13.910,8.09,-55,-71,100,14,0,4,10,-49,100,14,-0.85,62.00,48.442647, 11.543764,20,2.30,132.00,-5,12.0,0.2,290,0,79,
2024-05-10,15:11:14.040,8.10,-55,-71,100,14,0,4,10,-49,100,14,-0.85,62.00,48.442636, 11.543781,19,2.20,146.00,26,12.0,0.2,290,0,80,
2024-05-10,15:11:14.170,8.09,-55,-71,100,14,0,4,10,-51,100,14,-0.91,61.00,48.442636, 11.543781,19,2.20,146.00,26,12.0,0.2,290,0,80,
2024-05-10,15:11:14.300,8.10,-55,-71,100,14,0,4,10,-51,100,14,-0.91,61.00,48.442636, 11.543781,19,2.20,146.00,26,12.0,0.2,290,0,80,
2024-05-10,15:11:14.430,8.09,-55,-71,100,14,0,4,10,-54,100,14,-0.91,61.00,48.442618, 11.543797,21,2.30,156.00,37,12.0,0.2,290,0,82,
2024-05-10,15:11:14.560,8.09,-55,-71,100,14,0,4,10,-54,100,14,-0.91,61.00,48.442618, 11.543797,21,2.30,156.00,37,12.0,0.1,290,0,82,
2024-05-10,15:11:14.690,8.09,-55,-71,100,14,0,4,10,-51,100,13,-0.91,61.00,48.442618, 11.543797,21,2.30,156.00,37,12.0,0.1,290,0,82,
2024-05-10,15:11:14.820,8.09,-55,-71,100,14,0,4,10,-51,100,13,-1.09,61.00,48.442618, 11.543797,21,2.30,156.00,37,12.0,0.1,290,0,82,
2024-05-10,15:11:14.950,8.09,-60,-71,100,13,0,4,10,-57,100,13,-1.09,61.00,48.442598, 11.543811,22,2.30,162.00,37,12.0,0.1,290,0,83,
2024-05-10,15:11:15.080,8.10,-60,-71,100,13,0,4,10,-57,100,13,-1.06,60.00,48.442598, 11.543811,22,2.30,162.00,37,12.0,0.1,290,0,83,
2024-05-10,15:11:15.210,8.10,-60,-71,100,13,0,4,10,-55,100,14,-1.06,60.00,48.442598, 11.543811,22,2.30,162.00,37,12.0,0.1,290,0,83,
2024-05-10,15:11:15.340,8.10,-57,-64,100,13,0,4,10,-49,100,15,-1.06,60.00,48.442576, 11.543823,22,2.40,166.00,21,12.0,0.1,290,0,85,
2024-05-10,15:11:15.470,8.10,-57,-64,100,13,0,4,10,-49,100,15,-1.04,61.00,48.442576, 11.543823,22,2.40,166.00,21,12.0,0.1,290,0,85,
2024-05-10,15:11:15.580,8.10,-57,-64,100,13,0,4,10,-49,100,13,-1.04,61.00,48.442551, 11.543832,22,2.30,170.00,4,12.0,0.1,290,0,86,
2024-05-10,15:11:15.710,8.09,-57,-64,100,13,0,4,10,-49,100,13,-1.04,61.00,48.442551, 11.543832,22,2.30,170.00,4,12.0,0.1,290,0,86,
2024-05-10,15:11:15.840,8.09,-57,-64,100,13,0,4,10,-54,100,13,-1.01,61.00,48.442551, 11.543832,22,2.30,170.00,4,12.0,0.1,290,0,86,
2024-05-10,15:11:15.970,8.09,-57,-64,100,13,0,4,10,-54,100,13,-1.01,61.00,48.442535, 11.543838,22,2.10,170.00,-15,12.0,0.1,290,0,87,
2024-05-10,15:11:16.090,8.10,-57,-64,100,13,0,4,10,-55,100,14,-1.01,61.00,48.442535, 11.543838,22,2.10,170.00,-15,12.0,0.2,290,0,87,
2024-05-10,15:11:16.200,8.09,-57,-64,100,13,0,4,10,-55,100,14,-1.01,61.00,48.442535, 11.543838,22,2.10,170.00,-15,12.0,0.2,290,0,87,
2024-05-10,15:11:16.330,8.09,-57,-64,100,13,0,4,10,-55,100,14,-0.98,61.00,48.442535, 11.543838,22,2.10,170.00,-15,12.0,0.2,290,0,87,
2024-05-10,15:11:16.460,8.10,-57,-64,100,13,0,4,10,-55,100,14,-0.98,61.00,48.442517, 11.543843,21,2.00,172.00,0,12.0,0.2,290,0,88,
2024-05-10,15:11:16.590,8.09,-57,-64,100,13,0,4,10,-54,100,13,-1.01,60.00,48.442517, 11.543843,21,2.00,172.00,0,12.0,0.2,290,0,88,
2024-05-10,15:11:16.720,8.09,-57,-64,100,13,0,4,10,-54,100,13,-1.01,60.00,48.442517, 11.543843,21,2.00,172.00,0,12.0,0.2,290,0,88,
2024-05-10,15:11:16.850,8.10,-58,-64,100,14,0,4,10,-54,100,14,-1.01,60.00,48.442501, 11.543847,21,1.90,170.00,4,12.0,0.2,290,0,89,
2024-05-10,15:11:16.980,8.10,-58,-64,100,14,0,4,10,-54,100,14,-1.08,60.00,48.442501, 11.543847,21,1.90,170.00,4,12.0,0.2,290,0,89,
2024-05-10,15:11:17.110,8.09,-58,-64,100,14,0,4,10,-50,100,13,-1.08,60.00,48.442501, 11.543847,21,1.90,170.00,4,12.0,0.2,290,0,89,
2024-05-10,15:11:17.240,8.10,-58,-64,100,14,0,4,10,-50,100,13,-1.08,60.00,48.442487, 11.543853,20,2.00,166.00,8,12.0,0.2,290,0,90,
2024-05-10,15:11:17.370,8.10,-56,-64,100,14,0,4,10,-49,100,14,-1.28,59.00,48.442487, 11.543853,20,2.00,166.00,8,12.0,0.2,290,0,90,
2024-05-10,15:11:17.500,8.10,-56,-64,100,14,0,4,10,-49,100,14,-1.28,59.00,48.442470, 11.543858,21,1.90,156.00,4,12.0,0.2,290,0,91,
2024-05-10,15:11:17.610,8.10,-56,-64,100,14,0,4,10,-49,100,14,-1.28,59.00,48.442470, 11.543858,21,1.90,156.00,4,12.0,0.2,290,0,91,
2024-05-10,15:11:17.740,8.10,-56,-64,100,14,0,4,10,-54,100,14,-1.53,59.00,48.442470, 11.543858,21,1.90,156.00,4,12.0,0.2,290,0,91,
2024-05-10,15:11:17.870,8.10,-56,-64,100,14,0,4,10,-54,100,14,-1.53,59.00,48.442458, 11.543864,21,1.90,146.00,2,12.0,0.2,290,0,92,
2024-05-10,15:11:18.000,8.09,-56,-64,100,14,0,4,10,-55,100,14,-1.53,59.00,48.442458, 11.543864,21,1.90,146.00,2,12.0,0.2,290,0,92,
2024-05-10,15:11:18.130,8.09,-56,-64,100,14,0,4,10,-55,100,14,-1.53,59.00,48.442458, 11.543864,21,1.90,146.00,2,12.0,0.2,290,0,92,
2024-05-10,15:11:18.260,8.09,-59,-64,100,14,0,4,10,-59,100,14,-1.76,58.00,48.442458, 11.543864,21,1.90,146.00,2,12.0,0.2,290,0,92,
2024-05-10,15:11:18.380,8.10,-59,-64,100,14,0,4,10,-59,100,14,-1.76,58.00,48.442449, 11.543873,21,1.90,122.00,21,12.0,0.2,290,0,93,
2024-05-10,15:11:18.490,8.10,-59,-64,100,14,0,4,10,-61,100,13,-1.76,58.00,48.442449, 11.543873,21,1.90,122.00,21,12.0,0.2,290,0,93,
2024-05-10,15:11:18.620,8.10,-59,-64,100,14,0,4,10,-61,100,13,-1.76,58.00,48.442449, 11.543873,21,1.90,122.00,21,12.0,0.2,290,0,93,
2024-05-10,15:11:18.750,8.10,-61,-62,100,13,1,4,10,-64,99,13,-1.99,56.00,48.442449, 11.543873,21,1.90,122.00,21,12.0,0.2,290,0,93,
2024-05-10,15:11:18.880,8.09,-61,-62,100,13,1,4,10,-64,99,13,-1.99,56.00,48.442444, 11.543891,21,2.20,88.00,42,12.0,0.2,290,0,94,
2024-05-10,15:11:19.010,8.10,-61,-62,100,13,1,4,10,-64,99,13,-1.99,56.00,48.442444, 11.543891,21,2.20,88.00,42,12.0,0.2,290,0,94,
2024-05-10,15:11:19.120,8.10,-61,-62,100,13,1,4,10,-64,99,13,-1.99,56.00,48.442444, 11.543891,21,2.20,88.00,42,12.0,0.2,290,0,94,
2024-05-10,15:11:19.240,8.10,-78,-71,99,13,1,4,10,-68,99,12,-2.03,56.00,48.442444, 11.543891,21,2.20,88.00,42,12.0,0.2,290,0,94,
2024-05-10,15:11:19.350,8.09,-78,-71,99,13,1,4,10,-68,99,12,-2.03,56.00,48.442441, 11.543911,20,2.30,78.00,29,12.0,0.2,290,0,96,
2024-05-10,15:11:19.480,8.10,-78,-71,99,13,1,4,10,-67,99,13,-2.03,56.00,48.442441, 11.543911,20,2.30,78.00,29,12.0,0.2,290,0,96,
2024-05-10,15:11:19.590,8.09,-78,-71,99,13,1,4,10,-67,99,13,-1.99,55.00,48.442441, 11.543911,20,2.30,78.00,29,12.0,0.2,290,0,96,
2024-05-10,15:11:19.720,8.09,-70,-73,99,13,0,4,10,-65,99,13,-1.99,55.00,48.442441, 11.543911,20,2.30,78.00,29,12.0,0.2,290,0,96,
2024-05-10,15:11:19.840,8.09,-70,-73,99,13,0,4,10,-65,99,13,-1.99,55.00,48.442444, 11.543928,20,2.20,74.00,22,12.0,0.2,290,0,97,
2024-05-10,15:11:19.960,8.10,-70,-73,99,13,0,4,10,-69,100,13,-1.99,55.00,48.442444, 11.543928,20,2.20,74.00,22,12.0,0.1,290,0,97,
2024-05-10,15:11:20.070,8.09,-70,-73,99,13,0,4,10,-69,100,13,-1.77,55.00,48.442444, 11.543928,20,2.20,74.00,22,12.0,0.1,290,0,97,
2024-05-10,15:11:20.180,8.10,-72,-73,100,13,0,4,10,-65,100,13,-1.77,55.00,48.442444, 11.543928,20,2.20,74.00,22,12.0,0.1,290,0,97,
2024-05-10,15:11:20.290,8.10,-72,-73,100,13,0,4,10,-65,100,13,-1.77,55.00,48.442445, 11.543951,21,2.20,78.00,17,12.0,0.1,290,0,98,
2024-05-10,15:11:20.420,8.09,-72,-73,100,13,0,4,10,-63,100,15,-1.77,55.00,48.442445, 11.543951,21,2.20,78.00,17,12.0,0.2,290,0,98,
2024-05-10,15:11:20.550,8.09,-72,-73,100,13,0,4,10,-63,100,15,-1.52,55.00,48.442445, 11.543951,21,2.20,78.00,17,12.0,0.2,290,0,98,
2024-05-10,15:11:20.680,8.09,-70,-73,100,14,0,4,10,-61,100,14,-1.52,55.00,48.442445, 11.543951,21,2.20,78.00,17,12.0,0.2,290,0,98,
2024-05-10,15:11:20.810,8.10,-70,-73,100,14,0,4,10,-61,100,14,-1.52,55.00,48.442445, 11.543972,22,2.00,100.00,6,12.0,0.2,290,0,100,
2024-05-10,15:11:20.940,8.10,-70,-73,100,14,0,4,10,-61,100,14,-1.52,55.00,48.442445, 11.543972,22,2.00,100.00,6,12.0,0.1,290,0,100,
2024-05-10,15:11:21.050,8.10,-70,-73,100,14,0,4,10,-61,100,14,-1.32,55.00,48.442445, 11.543972,22,2.00,100.00,6,12.0,0.1,290,0,100,
2024-05-10,15:11:21.160,8.09,-69,-73,100,13,0,4,10,-68,100,13,-1.32,55.00,48.442445, 11.543972,22,2.00,100.00,6,12.0,0.1,290,0,100,
2024-05-10,15:11:21.290,8.10,-69,-73,100,13,0,4,10,-68,100,13,-1.32,55.00,48.442442, 11.543990,22,1.80,126.00,7,12.0,0.1,290,0,101,
2024-05-10,15:11:21.460,8.10,-69,-73,100,13,0,4,10,-56,100,14,-1.27,55.00,48.442442, 11.543990,22,1.80,126.00,7,12.0,0.1,290,0,101,
2024-05-10,15:11:21.580,8.10,-69,-73,100,13,0,4,10,-55,100,14,-1.27,55.00,48.442441, 11.544003,22,1.80,136.00,1,12.0,0.1,290,0,102,
2024-05-10,15:11:21.690,8.09,-69,-73,100,13,0,4,10,-55,100,14,-1.27,55.00,48.442441, 11.544003,22,1.80,136.00,1,12.0,0.1,290,0,102,
