Time, LQI, Audio files, Jeti, RSSI, HOPPING, Altitude, Distance
07:17, 100%, 0, 025%, -52dBm, 001, 205, 185
07:17, 100%, 0, 025%, -53dBm, 001, 205, 188
07:18, 100%, 0, 025%, -61dBm, 001, 205, 188
07:19, 100%, 0, 025%, -61dBm, 001, 206, 190
07:20, 100%, 0, 025%, -61dBm, 001, 208, 189
07:21, 100%, 0, 025%, -59dBm, 001, 209, 188
07:22, 100%, 0, 025%, -61dBm, 001, 209, 187
07:23, 090%, 0, 025%, -54dBm, 001, 209, 185
07:24, 100%, 0, 025%, -53dBm, 001, 210, 188
07:25, 100%, 0, 025%, -57dBm, 001, 211, 192
07:26, 090%, 0, 025%, -59dBm, 001, 212, 200
07:27, 090%, 0, 025%, -59dBm, 001, 214, 208
07:28, 100%, 1, 025%, -62dBm, 001, 216, 214
07:29, 100%, 1, 025%, -62dBm, 001, 217, 219
07:30, 100%, 0, 025%, -62dBm, 001, 218, 223
07:31, 100%, 0, 025%, -62dBm, 001, 219, 225
07:32, 100%, 0, 025%, -62dBm, 001, 221, 228
07:33, 100%, 0, 025%, -61dBm, 001, 224, 228
07:35, 095%, 0, 025%, -61dBm, 001, 225, 229
07:36, 090%, 0, 025%, -63dBm, 001, 225, 229
07:36, 095%, 0, 025%, -64dBm, 001, 225, 229
07:37, 095%, 0, 025%, -63dBm, 001, 226, 229
07:38, 100%, 0, 025%, -63dBm, 001, 228, 228
07:39, 100%, 0, 025%, -62dBm, 001, 228, 58148
07:40, 070%, 0, 025%, -61dBm, 001, 227, 223
